TransactionID,Date,Time,State
10311096,4/30/2021,12:23:43 PM,Michigan
10310935,4/30/2021,12:25:34 PM,Pennsylvania
10310943,4/30/2021,12:26:28 PM,Pennsylvania
10311092,4/30/2021,12:28:08 PM,Texas
10310942,4/30/2021,12:31:11 PM,Tennessee
10310941,4/30/2021,12:32:43 PM,Pennsylvania
10311110,4/30/2021,12:40:54 PM,New York
10311054,4/30/2021,12:48:06 PM,New York
10310991,4/30/2021,12:49:01 PM,New York
10311032,4/30/2021,12:50:12 PM,Virginia
10311078,4/30/2021,12:52:41 PM,Pennsylvania
10311115,4/30/2021,12:55:47 PM,Kansas
10310995,4/30/2021,12:56:14 PM,Colorado
10311033,4/30/2021,1:03:00 AM,Texas
10311048,4/30/2021,1:03:11 AM,Missouri
10310956,4/30/2021,1:06:12 AM,New York
10310979,4/30/2021,1:10:48 AM,Indiana
10311018,4/30/2021,1:12:03 AM,New York
10311084,4/30/2021,1:13:03 AM,Texas
10310966,4/30/2021,1:22:42 AM,New Jersey
10310958,4/30/2021,1:25:03 AM,New York
10311118,4/30/2021,1:30:21 AM,New York
10310944,4/30/2021,1:31:36 AM,North Carolina
10311097,4/30/2021,1:32:49 AM,Florida
10310984,4/30/2021,1:36:31 AM,Texas
10310998,4/30/2021,1:38:16 AM,New York
10311090,4/30/2021,1:47:12 AM,Pennsylvania
10311108,4/30/2021,1:50:11 AM,New Jersey
10311017,4/30/2021,1:51:21 AM,New York
10311095,4/30/2021,1:53:56 AM,Virginia
10311091,4/30/2021,1:56:15 AM,Ohio
10310953,4/30/2021,1:57:35 AM,Oklahoma
10311073,4/30/2021,2:00:33 AM,North Carolina
10311136,4/30/2021,2:00:45 AM,Pennsylvania
10310964,4/30/2021,2:07:22 AM,New Jersey
10311051,4/30/2021,2:10:49 AM,Pennsylvania
10311036,4/30/2021,2:20:12 AM,New York
10311085,4/30/2021,2:24:23 AM,Minnesota
10311063,4/30/2021,2:30:47 AM,New York
10311021,4/30/2021,2:45:58 AM,New York
10311039,4/30/2021,3:42:17 AM,South Carolina
10310968,4/30/2021,3:50:09 AM,New Jersey
10311068,4/30/2021,3:56:12 AM,New York
10311000,4/30/2021,5:30:27 AM,Pennsylvania
10311203,5/1/2021,5:40:17 AM,Rhode Island
10311168,5/1/2021,5:44:13 AM,California
10311269,5/1/2021,5:47:13 AM,New York
10311236,5/1/2021,6:06:24 AM,New Jersey
10311228,5/1/2021,6:42:49 AM,Virginia
10311181,5/1/2021,7:10:34 AM,Arizona
10311254,5/1/2021,7:13:31 AM,Pennsylvania
10311219,5/1/2021,7:21:26 AM,Alabama
10311171,5/1/2021,7:22:24 AM,Washington
10311288,5/1/2021,7:23:18 AM,New York
10311286,5/1/2021,7:24:40 AM,Pennsylvania
10311170,5/1/2021,7:30:39 AM,New York
10311257,5/1/2021,7:30:45 AM,Utah
10311295,5/1/2021,7:35:30 AM,Ohio
10311301,5/1/2021,7:43:25 AM,New York
10311287,5/1/2021,7:46:09 AM,New York
10311145,5/1/2021,7:46:45 AM,Indiana
10311197,5/1/2021,7:54:39 AM,New York
10311315,5/1/2021,8:00:26 AM,New Jersey
10311199,5/1/2021,8:01:52 AM,California
10311283,5/1/2021,8:10:34 AM,New York
10311291,5/1/2021,8:12:22 AM,Connecticut
10311218,5/1/2021,8:17:24 AM,Kentucky
10311250,5/1/2021,8:18:32 AM,Florida
10311240,5/1/2021,8:20:23 AM,Pennsylvania
10311270,5/1/2021,8:23:58 AM,Pennsylvania
10311180,5/1/2021,8:24:05 AM,New York
10311232,5/1/2021,8:27:42 AM,Massachusetts
10311272,5/1/2021,8:35:24 AM,Pennsylvania
10311241,5/1/2021,8:35:51 AM,Texas
10311281,5/1/2021,8:35:54 AM,Pennsylvania
10311320,5/1/2021,8:44:29 AM,Missouri
10311249,5/1/2021,8:46:18 AM,New York
10311139,5/1/2021,9:07:11 AM,California
10311160,5/1/2021,9:07:49 AM,Indiana
10311176,5/1/2021,9:08:31 AM,New York
10311261,5/1/2021,9:12:10 AM,Pennsylvania
10311306,5/1/2021,9:16:41 AM,New York
10311314,5/1/2021,9:17:48 AM,California
10311262,5/1/2021,9:18:07 AM,New York
10311234,5/1/2021,9:18:15 AM,Maryland
10311175,5/1/2021,9:18:45 AM,Alabama
10311222,5/1/2021,9:21:04 AM,California
10311323,5/1/2021,9:22:40 AM,California
10311158,5/1/2021,9:28:50 AM,New York
10311233,5/1/2021,9:32:43 AM,North Carolina
10311252,5/1/2021,9:32:52 AM,New York
10311166,5/1/2021,9:36:42 AM,Texas
10311187,5/1/2021,9:36:54 AM,New York
10311155,5/1/2021,9:43:04 AM,Pennsylvania
10311319,5/1/2021,9:43:26 AM,Pennsylvania
10311242,5/1/2021,9:46:54 AM,Florida
10311227,5/1/2021,9:48:18 AM,New York
10311184,5/1/2021,9:50:19 AM,Nebraska
10311237,5/1/2021,9:51:56 AM,Indiana
10311267,5/1/2021,9:52:21 AM,New York
10311142,5/1/2021,9:54:49 AM,New York
10311207,5/1/2021,9:59:13 AM,California
10311235,5/1/2021,9:59:30 AM,Hawaii
10311205,5/1/2021,10:01:33 AM,New Jersey
10311196,5/1/2021,10:02:41 AM,Minnesota
10311206,5/1/2021,10:08:49 AM,Pennsylvania
10311177,5/1/2021,10:09:19 AM,New Jersey
10311194,5/1/2021,10:10:49 AM,New York
10311186,5/1/2021,10:11:12 AM,Connecticut
10311172,5/1/2021,10:11:34 AM,Pennsylvania
10311149,5/1/2021,10:12:31 AM,Illinois
10311244,5/1/2021,10:15:47 AM,Pennsylvania
10311214,5/1/2021,10:15:57 AM,Florida
10311204,5/1/2021,10:17:05 AM,Pennsylvania
10311147,5/1/2021,10:17:34 AM,New York
10311279,5/1/2021,10:18:13 AM,Pennsylvania
10311299,5/1/2021,10:18:30 AM,Pennsylvania
10311304,5/1/2021,10:26:36 AM,New York
10311325,5/1/2021,10:27:03 AM,New York
10311152,5/1/2021,10:27:15 AM,Michigan
10311243,5/1/2021,10:27:26 AM,Illinois
10311317,5/1/2021,10:27:31 AM,New York
10311297,5/1/2021,10:31:24 AM,New York
10311169,5/1/2021,10:32:30 AM,New York
10311200,5/1/2021,10:33:26 AM,Pennsylvania
10311190,5/1/2021,10:34:55 AM,New York
10311321,5/1/2021,10:36:03 AM,New York
10311284,5/1/2021,10:37:51 AM,Pennsylvania
10311253,5/1/2021,10:38:02 AM,Pennsylvania
10311202,5/1/2021,10:38:28 AM,Utah
10311164,5/1/2021,10:38:52 AM,Pennsylvania
10311294,5/1/2021,10:41:07 AM,Oregon
10311188,5/1/2021,10:43:39 AM,New York
10311212,5/1/2021,10:44:45 AM,New York
10311255,5/1/2021,10:48:45 AM,New Jersey
10311173,5/1/2021,10:49:41 AM,New York
10311298,5/1/2021,10:50:55 AM,Pennsylvania
10311185,5/1/2021,10:51:30 AM,New Jersey
10311216,5/1/2021,10:53:40 AM,New York
10311276,5/1/2021,10:53:40 AM,Pennsylvania
10311225,5/1/2021,10:54:07 AM,New York
10311183,5/1/2021,10:55:01 AM,Ohio
10311154,5/1/2021,10:56:35 AM,Pennsylvania
10311238,5/1/2021,10:57:19 AM,New Jersey
10311280,5/1/2021,10:57:59 AM,Connecticut
10311256,5/1/2021,10:58:14 AM,Connecticut
10311312,5/1/2021,11:00:31 AM,Florida
10311260,5/1/2021,11:00:42 AM,Pennsylvania
10311182,5/1/2021,11:02:07 AM,Nevada
10311148,5/1/2021,11:03:13 AM,New Jersey
10311157,5/1/2021,11:07:11 AM,New Jersey
10311140,5/1/2021,11:12:53 AM,New York
10311208,5/1/2021,11:17:43 AM,Pennsylvania
10311221,5/1/2021,11:18:41 AM,Pennsylvania
10311290,5/1/2021,11:19:21 AM,New York
10311211,5/1/2021,11:19:53 AM,California
10311274,5/1/2021,11:20:43 AM,Maryland
10311251,5/1/2021,11:21:44 AM,New York
10311310,5/1/2021,11:23:52 AM,Pennsylvania
10311271,5/1/2021,11:23:58 AM,New York
10311293,5/1/2021,11:25:30 AM,New Jersey
10311318,5/1/2021,11:26:37 AM,New York
10311191,5/1/2021,11:26:49 AM,Colorado
10311165,5/1/2021,11:31:20 AM,Arizona
10311313,5/1/2021,11:32:08 AM,New York
10311282,5/1/2021,11:33:03 AM,California
10311209,5/1/2021,11:33:58 AM,Kentucky
10311150,5/1/2021,11:36:11 AM,Connecticut
10311265,5/1/2021,11:40:29 AM,Georgia
10311311,5/1/2021,11:44:26 AM,Georgia
10311229,5/1/2021,11:45:00 AM,Washington
10311258,5/1/2021,11:45:15 AM,New York
10311289,5/1/2021,11:45:50 AM,New York
10311159,5/1/2021,11:48:57 AM,Vermont
10311316,5/1/2021,11:51:55 AM,Pennsylvania
10311143,5/1/2021,11:57:43 AM,Pennsylvania
10311138,5/1/2021,12:00:59 PM,Ohio
10311273,5/1/2021,12:03:32 PM,California
10311210,5/1/2021,12:03:46 PM,New York
10311322,5/1/2021,12:04:50 PM,New York
10311303,5/1/2021,12:05:20 PM,Connecticut
10311161,5/1/2021,12:05:26 PM,New York
10311248,5/1/2021,12:08:16 PM,New Jersey
10311246,5/1/2021,12:14:10 PM,New York
10311231,5/1/2021,12:19:06 PM,New Jersey
10311146,5/1/2021,12:23:31 PM,New Jersey
10311198,5/1/2021,12:25:28 PM,New York
10311174,5/1/2021,12:29:15 PM,New York
10311226,5/1/2021,12:32:06 PM,New York
10311192,5/1/2021,12:34:16 PM,Pennsylvania
10311308,5/1/2021,12:35:11 PM,Pennsylvania
10311296,5/1/2021,12:35:54 PM,New York
10311167,5/1/2021,12:39:38 PM,Pennsylvania
10311245,5/1/2021,12:41:03 PM,Florida
10311193,5/1/2021,12:44:53 PM,New York
10311213,5/1/2021,12:46:58 PM,California
10311153,5/1/2021,12:47:21 PM,Illinois
10311137,5/1/2021,12:52:17 PM,Pennsylvania
10311307,5/1/2021,12:52:46 PM,Utah
10311156,5/1/2021,12:53:54 PM,Connecticut
10311179,5/1/2021,1:04:21 AM,Ohio
10311305,5/1/2021,1:09:41 AM,New York
10311215,5/1/2021,1:10:11 AM,California
10311300,5/1/2021,1:12:32 AM,Iowa
10311324,5/1/2021,1:15:54 AM,Pennsylvania
10311178,5/1/2021,1:20:06 AM,New Jersey
10311309,5/1/2021,1:21:09 AM,California
10311278,5/1/2021,1:26:53 AM,Texas
10311302,5/1/2021,1:31:32 AM,Arizona
10311292,5/1/2021,1:42:34 AM,New Jersey
10311195,5/1/2021,1:42:39 AM,Indiana
10311264,5/1/2021,1:45:23 AM,New Jersey
10311263,5/1/2021,1:48:04 AM,Alabama
10311189,5/1/2021,1:51:26 AM,New York
10311259,5/1/2021,1:55:19 AM,Ohio
10311144,5/1/2021,1:55:31 AM,Vermont
10311239,5/1/2021,1:55:48 AM,Arkansas
10311223,5/1/2021,2:09:39 AM,New York
10311151,5/1/2021,2:21:22 AM,New Hampshire
10311162,5/1/2021,2:25:39 AM,Illinois
10311224,5/1/2021,2:31:12 AM,Delaware
10311247,5/1/2021,2:42:42 AM,Wisconsin
10311230,5/1/2021,2:50:31 AM,New York
10311217,5/1/2021,2:51:02 AM,Connecticut
10311266,5/1/2021,2:53:48 AM,New York
10311275,5/1/2021,3:04:54 AM,Connecticut
10311201,5/1/2021,3:11:23 AM,Pennsylvania
10311277,5/1/2021,3:12:33 AM,Connecticut
10311163,5/1/2021,3:12:47 AM,Arizona
10311220,5/1/2021,3:15:34 AM,New York
10311285,5/1/2021,3:30:11 AM,New Jersey
10311141,5/1/2021,3:55:46 AM,Virginia
10311268,5/1/2021,4:33:02 AM,Minnesota
10311353,5/2/2021,6:18:45 AM,New York
10311481,5/2/2021,6:23:23 AM,Pennsylvania
10311344,5/2/2021,7:11:17 AM,New York
10311426,5/2/2021,7:19:45 AM,Pennsylvania
10311460,5/2/2021,7:26:53 AM,Pennsylvania
10311352,5/2/2021,7:30:04 AM,California
10311503,5/2/2021,7:37:37 AM,Pennsylvania
10311463,5/2/2021,7:40:27 AM,Pennsylvania
10311376,5/2/2021,7:43:52 AM,Pennsylvania
10311381,5/2/2021,7:45:23 AM,Florida
10311482,5/2/2021,7:51:36 AM,Connecticut
10311502,5/2/2021,7:54:57 AM,New York
10311509,5/2/2021,8:12:52 AM,Minnesota
10311474,5/2/2021,8:14:50 AM,New York
10311400,5/2/2021,8:32:49 AM,Pennsylvania
10311327,5/2/2021,8:35:48 AM,Pennsylvania
10311439,5/2/2021,8:39:52 AM,New Jersey
10311377,5/2/2021,8:40:36 AM,New York
10311466,5/2/2021,8:43:26 AM,Missouri
10311494,5/2/2021,8:49:59 AM,Pennsylvania
10311477,5/2/2021,8:52:40 AM,Indiana
10311486,5/2/2021,8:55:19 AM,Pennsylvania
10311341,5/2/2021,8:56:44 AM,New York
10311436,5/2/2021,8:56:50 AM,Pennsylvania
10311406,5/2/2021,9:01:15 AM,California
10311505,5/2/2021,9:02:36 AM,New York
10311359,5/2/2021,9:06:41 AM,Wisconsin
10311511,5/2/2021,9:09:10 AM,Pennsylvania
10311386,5/2/2021,9:11:10 AM,Pennsylvania
10311499,5/2/2021,9:15:44 AM,New York
10311420,5/2/2021,9:20:51 AM,California
10311483,5/2/2021,9:21:09 AM,New York
10311493,5/2/2021,9:23:39 AM,Connecticut
10311371,5/2/2021,9:25:11 AM,California
10311361,5/2/2021,9:27:22 AM,Arizona
10311366,5/2/2021,9:29:36 AM,Texas
10311405,5/2/2021,9:30:26 AM,Pennsylvania
10311364,5/2/2021,9:30:29 AM,Pennsylvania
10311336,5/2/2021,9:33:02 AM,New York
10311428,5/2/2021,9:33:05 AM,New Jersey
10311388,5/2/2021,9:37:06 AM,Wisconsin
10311401,5/2/2021,9:37:14 AM,New York
10311471,5/2/2021,9:41:06 AM,Texas
10311339,5/2/2021,9:45:01 AM,New Jersey
10311340,5/2/2021,9:46:47 AM,California
10311373,5/2/2021,9:48:50 AM,New York
10311350,5/2/2021,9:50:24 AM,Oklahoma
10311453,5/2/2021,9:50:29 AM,Iowa
10311454,5/2/2021,9:51:13 AM,Illinois
10311390,5/2/2021,9:53:11 AM,Hawaii
10311433,5/2/2021,9:56:24 AM,Pennsylvania
10311467,5/2/2021,9:57:16 AM,Pennsylvania
10311412,5/2/2021,9:57:21 AM,Pennsylvania
10311393,5/2/2021,10:03:16 AM,New Jersey
10311473,5/2/2021,10:04:39 AM,New York
10311410,5/2/2021,10:06:18 AM,Pennsylvania
10311423,5/2/2021,10:07:11 AM,Indiana
10311392,5/2/2021,10:11:09 AM,Maryland
10311375,5/2/2021,10:11:45 AM,Pennsylvania
10311402,5/2/2021,10:11:57 AM,New York
10311507,5/2/2021,10:12:57 AM,Pennsylvania
10311504,5/2/2021,10:14:17 AM,New York
10311487,5/2/2021,10:14:44 AM,New Jersey
10311384,5/2/2021,10:17:14 AM,Florida
10311435,5/2/2021,10:19:56 AM,Arkansas
10311372,5/2/2021,10:19:59 AM,Pennsylvania
10311444,5/2/2021,10:22:11 AM,Pennsylvania
10311515,5/2/2021,10:25:59 AM,Pennsylvania
10311458,5/2/2021,10:27:33 AM,New Jersey
10311397,5/2/2021,10:31:04 AM,Iowa
10311351,5/2/2021,10:34:16 AM,Iowa
10311404,5/2/2021,10:34:25 AM,New Jersey
10311408,5/2/2021,10:35:59 AM,New York
10311328,5/2/2021,10:38:10 AM,Michigan
10311370,5/2/2021,10:39:34 AM,New Jersey
10311446,5/2/2021,10:40:43 AM,District of Columbia
10311335,5/2/2021,10:40:54 AM,New York
10311357,5/2/2021,10:41:12 AM,New Jersey
10311445,5/2/2021,10:42:22 AM,Pennsylvania
10311510,5/2/2021,10:44:28 AM,Texas
10311478,5/2/2021,10:44:52 AM,Pennsylvania
10311348,5/2/2021,10:45:24 AM,Michigan
10311347,5/2/2021,10:49:01 AM,Connecticut
10311413,5/2/2021,10:49:33 AM,Georgia
10311498,5/2/2021,10:51:26 AM,New Mexico
10311464,5/2/2021,10:53:09 AM,New York
10311450,5/2/2021,10:55:25 AM,California
10311385,5/2/2021,10:57:00 AM,New York
10311403,5/2/2021,10:57:16 AM,California
10311379,5/2/2021,10:59:11 AM,New York
10311512,5/2/2021,10:59:17 AM,Maryland
10311368,5/2/2021,11:03:57 AM,Florida
10311485,5/2/2021,11:07:42 AM,New York
10311447,5/2/2021,11:08:47 AM,Nebraska
10311363,5/2/2021,11:11:35 AM,Maine
10311480,5/2/2021,11:12:06 AM,New Hampshire
10311422,5/2/2021,11:12:09 AM,Connecticut
10311398,5/2/2021,11:12:45 AM,Mississippi
10311329,5/2/2021,11:14:51 AM,Kentucky
10311518,5/2/2021,11:16:44 AM,New Jersey
10311457,5/2/2021,11:17:32 AM,New York
10311391,5/2/2021,11:20:00 AM,Wisconsin
10311399,5/2/2021,11:20:21 AM,North Carolina
10311346,5/2/2021,11:20:38 AM,New Jersey
10311441,5/2/2021,11:22:13 AM,New Jersey
10311440,5/2/2021,11:22:34 AM,New York
10311326,5/2/2021,11:23:11 AM,Connecticut
10311488,5/2/2021,11:24:19 AM,Virginia
10311508,5/2/2021,11:24:24 AM,New York
10311459,5/2/2021,11:28:16 AM,Georgia
10311416,5/2/2021,11:30:05 AM,New Jersey
10311396,5/2/2021,11:32:01 AM,Connecticut
10311506,5/2/2021,11:32:14 AM,New Jersey
10311497,5/2/2021,11:34:24 AM,Pennsylvania
10311349,5/2/2021,11:35:37 AM,Florida
10311407,5/2/2021,11:36:30 AM,New York
10311345,5/2/2021,11:36:57 AM,New York
10311495,5/2/2021,11:42:00 AM,Pennsylvania
10311418,5/2/2021,11:42:48 AM,Pennsylvania
10311470,5/2/2021,11:48:17 AM,New York
10311456,5/2/2021,11:50:05 AM,New Jersey
10311378,5/2/2021,11:52:26 AM,New Jersey
10311338,5/2/2021,11:56:45 AM,Pennsylvania
10311414,5/2/2021,11:57:16 AM,New Jersey
10311468,5/2/2021,11:58:10 AM,California
10311492,5/2/2021,11:58:34 AM,South Carolina
10311501,5/2/2021,12:01:44 PM,New York
10311330,5/2/2021,12:02:13 PM,New York
10311425,5/2/2021,12:03:17 PM,Florida
10311490,5/2/2021,12:04:13 PM,New York
10311442,5/2/2021,12:05:19 PM,Pennsylvania
10311358,5/2/2021,12:08:06 PM,Pennsylvania
10311356,5/2/2021,12:09:32 PM,Washington
10311461,5/2/2021,12:09:44 PM,Connecticut
10311462,5/2/2021,12:10:20 PM,New York
10311429,5/2/2021,12:12:49 PM,California
10311452,5/2/2021,12:13:49 PM,Nevada
10311465,5/2/2021,12:15:00 PM,Minnesota
10311383,5/2/2021,12:15:41 PM,New York
10311331,5/2/2021,12:17:21 PM,New York
10311449,5/2/2021,12:18:14 PM,New Jersey
10311517,5/2/2021,12:27:22 PM,North Carolina
10311479,5/2/2021,12:29:31 PM,Pennsylvania
10311432,5/2/2021,12:29:45 PM,New Jersey
10311434,5/2/2021,12:30:33 PM,Connecticut
10311472,5/2/2021,12:34:32 PM,Pennsylvania
10311469,5/2/2021,12:35:55 PM,New Jersey
10311430,5/2/2021,12:37:18 PM,Montana
10311409,5/2/2021,12:40:46 PM,New Jersey
10311355,5/2/2021,12:45:17 PM,Washington
10311419,5/2/2021,12:53:39 PM,New Jersey
10311342,5/2/2021,12:55:40 PM,Illinois
10311455,5/2/2021,12:55:43 PM,Georgia
10311437,5/2/2021,12:55:51 PM,Pennsylvania
10311451,5/2/2021,12:56:17 PM,Connecticut
10311417,5/2/2021,12:57:49 PM,New York
10311496,5/2/2021,12:59:27 PM,Pennsylvania
10311354,5/2/2021,1:01:45 AM,New York
10311513,5/2/2021,1:02:31 AM,Pennsylvania
10311333,5/2/2021,1:07:08 AM,New Jersey
10311369,5/2/2021,1:10:32 AM,Washington
10311475,5/2/2021,1:13:44 AM,Pennsylvania
10311516,5/2/2021,1:14:41 AM,New York
10311491,5/2/2021,1:15:14 AM,Virginia
10311337,5/2/2021,1:20:49 AM,North Carolina
10311380,5/2/2021,1:25:55 AM,Pennsylvania
10311411,5/2/2021,1:28:43 AM,New York
10311360,5/2/2021,1:29:44 AM,New Jersey
10311443,5/2/2021,1:39:37 AM,New York
10311424,5/2/2021,1:40:27 AM,Colorado
10311438,5/2/2021,1:43:14 AM,New York
10311334,5/2/2021,1:45:29 AM,Pennsylvania
10311448,5/2/2021,1:48:36 AM,New York
10311394,5/2/2021,1:51:55 AM,New York
10311514,5/2/2021,1:53:53 AM,Pennsylvania
10311415,5/2/2021,2:03:50 AM,Maryland
10311389,5/2/2021,2:10:37 AM,Tennessee
10311500,5/2/2021,2:15:21 AM,Texas
10311367,5/2/2021,2:17:08 AM,New Jersey
10311427,5/2/2021,2:29:48 AM,Ohio
10311421,5/2/2021,2:31:26 AM,Pennsylvania
10311489,5/2/2021,2:36:42 AM,Pennsylvania
10311332,5/2/2021,2:44:57 AM,New York
10311362,5/2/2021,2:55:54 AM,Texas
10311484,5/2/2021,3:00:03 AM,New Jersey
10311382,5/2/2021,3:13:58 AM,Pennsylvania
10311343,5/2/2021,3:17:37 AM,New York
10311365,5/2/2021,3:47:05 AM,Connecticut
10311476,5/2/2021,4:00:52 AM,New York
10311431,5/2/2021,4:07:59 AM,New York
10311395,5/2/2021,4:36:55 AM,Virginia
10311374,5/2/2021,4:42:24 AM,California
10311387,5/2/2021,5:37:10 AM,Texas
10311625,5/3/2021,5:49:53 AM,Nevada
10311660,5/3/2021,6:19:59 AM,California
10311635,5/3/2021,6:54:39 AM,Texas
10311567,5/3/2021,7:05:16 AM,California
10311552,5/3/2021,7:06:11 AM,New Jersey
10311673,5/3/2021,7:27:41 AM,Florida
10311588,5/3/2021,7:33:17 AM,New Jersey
10311687,5/3/2021,7:43:54 AM,New York
10311597,5/3/2021,8:04:23 AM,Illinois
10311642,5/3/2021,8:08:30 AM,Connecticut
10311648,5/3/2021,8:15:47 AM,Connecticut
10311696,5/3/2021,8:15:57 AM,Illinois
10311596,5/3/2021,8:21:38 AM,Texas
10311524,5/3/2021,8:21:47 AM,Tennessee
10311584,5/3/2021,8:24:54 AM,Texas
10311623,5/3/2021,8:27:32 AM,New Jersey
10311705,5/3/2021,8:27:41 AM,Texas
10311662,5/3/2021,8:36:01 AM,Pennsylvania
10311555,5/3/2021,8:38:20 AM,New York
10311565,5/3/2021,8:38:26 AM,North Carolina
10311576,5/3/2021,8:40:27 AM,New York
10311583,5/3/2021,8:46:10 AM,California
10311606,5/3/2021,8:46:30 AM,New Jersey
10311521,5/3/2021,8:47:25 AM,New York
10311532,5/3/2021,8:53:18 AM,Pennsylvania
10311602,5/3/2021,8:53:38 AM,Texas
10311620,5/3/2021,8:53:43 AM,New York
10311629,5/3/2021,8:56:19 AM,Pennsylvania
10311676,5/3/2021,8:57:53 AM,Alabama
10311685,5/3/2021,8:58:04 AM,New York
10311564,5/3/2021,9:07:09 AM,Virginia
10311654,5/3/2021,9:12:07 AM,Massachusetts
10311632,5/3/2021,9:16:03 AM,Pennsylvania
10311630,5/3/2021,9:16:29 AM,Georgia
10311609,5/3/2021,9:17:20 AM,New York
10311626,5/3/2021,9:17:56 AM,New Jersey
10311570,5/3/2021,9:18:50 AM,Pennsylvania
10311563,5/3/2021,9:19:25 AM,Pennsylvania
10311568,5/3/2021,9:21:29 AM,New York
10311661,5/3/2021,9:25:54 AM,New York
10311577,5/3/2021,9:31:38 AM,California
10311668,5/3/2021,9:32:31 AM,New York
10311537,5/3/2021,9:32:57 AM,Virginia
10311693,5/3/2021,9:36:02 AM,Nebraska
10311659,5/3/2021,9:38:25 AM,New York
10311553,5/3/2021,9:38:29 AM,New York
10311665,5/3/2021,9:39:30 AM,California
10311533,5/3/2021,9:40:53 AM,Virginia
10311672,5/3/2021,9:43:40 AM,New Jersey
10311634,5/3/2021,9:45:27 AM,Florida
10311548,5/3/2021,9:47:36 AM,Louisiana
10311585,5/3/2021,9:48:23 AM,Minnesota
10311610,5/3/2021,9:50:44 AM,California
10311545,5/3/2021,9:53:14 AM,North Carolina
10311594,5/3/2021,9:53:32 AM,Georgia
10311650,5/3/2021,9:54:25 AM,Texas
10311593,5/3/2021,9:56:01 AM,Pennsylvania
10311649,5/3/2021,9:56:54 AM,Georgia
10311572,5/3/2021,9:56:59 AM,North Carolina
10311622,5/3/2021,9:59:34 AM,Arizona
10311663,5/3/2021,10:01:23 AM,Virginia
10311699,5/3/2021,10:01:35 AM,Pennsylvania
10311571,5/3/2021,10:01:44 AM,New York
10311639,5/3/2021,10:03:28 AM,California
10311652,5/3/2021,10:04:13 AM,New York
10311528,5/3/2021,10:05:13 AM,Kentucky
10311536,5/3/2021,10:06:44 AM,New Jersey
10311647,5/3/2021,10:08:03 AM,Tennessee
10311686,5/3/2021,10:09:40 AM,California
10311569,5/3/2021,10:10:20 AM,Texas
10311640,5/3/2021,10:11:56 AM,New York
10311599,5/3/2021,10:12:04 AM,Florida
10311551,5/3/2021,10:12:27 AM,Florida
10311531,5/3/2021,10:12:43 AM,New Jersey
10311636,5/3/2021,10:13:14 AM,Kentucky
10311586,5/3/2021,10:15:56 AM,New York
10311628,5/3/2021,10:16:17 AM,Illinois
10311694,5/3/2021,10:21:09 AM,Pennsylvania
10311708,5/3/2021,10:22:24 AM,New York
10311681,5/3/2021,10:23:44 AM,Tennessee
10311598,5/3/2021,10:25:51 AM,New York
10311690,5/3/2021,10:26:19 AM,Iowa
10311578,5/3/2021,10:26:33 AM,Arizona
10311617,5/3/2021,10:27:32 AM,New York
10311546,5/3/2021,10:29:16 AM,Tennessee
10311682,5/3/2021,10:30:26 AM,California
10311549,5/3/2021,10:30:28 AM,Pennsylvania
10311614,5/3/2021,10:32:19 AM,New Jersey
10311645,5/3/2021,10:36:04 AM,New York
10311540,5/3/2021,10:36:11 AM,New York
10311604,5/3/2021,10:38:16 AM,New Jersey
10311678,5/3/2021,10:39:59 AM,Alabama
10311670,5/3/2021,10:44:38 AM,Louisiana
10311616,5/3/2021,10:44:51 AM,California
10311554,5/3/2021,10:46:29 AM,Texas
10311543,5/3/2021,10:50:55 AM,Pennsylvania
10311669,5/3/2021,10:50:58 AM,New York
10311611,5/3/2021,10:52:36 AM,Pennsylvania
10311558,5/3/2021,10:52:49 AM,Pennsylvania
10311560,5/3/2021,10:52:54 AM,Pennsylvania
10311601,5/3/2021,10:55:26 AM,Pennsylvania
10311638,5/3/2021,10:59:52 AM,Massachusetts
10311698,5/3/2021,11:00:47 AM,Pennsylvania
10311603,5/3/2021,11:05:59 AM,Pennsylvania
10311656,5/3/2021,11:07:02 AM,Connecticut
10311573,5/3/2021,11:07:03 AM,New York
10311527,5/3/2021,11:07:43 AM,California
10311556,5/3/2021,11:08:49 AM,Pennsylvania
10311631,5/3/2021,11:09:02 AM,New York
10311691,5/3/2021,11:10:15 AM,New York
10311591,5/3/2021,11:12:31 AM,Pennsylvania
10311709,5/3/2021,11:12:54 AM,New York
10311692,5/3/2021,11:17:35 AM,Virginia
10311574,5/3/2021,11:18:19 AM,Wisconsin
10311522,5/3/2021,11:18:51 AM,New York
10311688,5/3/2021,11:19:11 AM,New York
10311595,5/3/2021,11:22:52 AM,Connecticut
10311697,5/3/2021,11:23:13 AM,New York
10311667,5/3/2021,11:23:19 AM,Illinois
10311589,5/3/2021,11:23:37 AM,New Jersey
10311641,5/3/2021,11:24:06 AM,New Jersey
10311608,5/3/2021,11:24:58 AM,Pennsylvania
10311566,5/3/2021,11:25:58 AM,Virginia
10311679,5/3/2021,11:34:55 AM,New Jersey
10311607,5/3/2021,11:37:52 AM,Texas
10311605,5/3/2021,11:40:09 AM,Connecticut
10311653,5/3/2021,11:41:34 AM,Pennsylvania
10311664,5/3/2021,11:49:20 AM,California
10311627,5/3/2021,11:50:21 AM,New Jersey
10311541,5/3/2021,11:50:39 AM,Virginia
10311581,5/3/2021,11:56:36 AM,Pennsylvania
