PurchaseID,TransactionID,CustomerID,ProductUPC,Quantity,total_sales
18685,10313725,1012354,374613020864,1,$10.97
18686,10313857,1012453,719638485153,1,$72.99
18687,10313857,1012453,140160459467,1,$48.95
18688,10313790,1012406,733426809698,1,$18.95
18689,10313790,1012406,521244155990,1,$54.95
18690,10313631,1012284,425361189561,1,$15.99
18691,10313746,1012372,704772572943,1,$35.98
18692,10313657,1012305,100469015054,1,$18.95
18693,10313707,1012341,344934101144,1,$24.95
18694,10313707,1012341,845773115334,1,$12.99
18695,10313792,1012407,344538897332,1,$19.99
18696,10313774,1012392,287663658863,3,$29.85
18697,10313718,1012349,287663658863,3,$29.85
18698,10313718,1012349,719638485153,1,$72.99
18699,10313718,1012349,733426809698,1,$18.95
18700,10313654,1004124,575410882303,4,$87.80
18701,10313654,1004124,733426809698,1,$18.95
18702,10313856,1012452,344934101144,3,$74.85
18703,10313834,1012434,374613020864,2,$21.94
18704,10313834,1012434,575410882303,1,$21.95
18705,10313738,1012366,832878954342,4,$183.96
18706,10313830,1012432,733426809698,2,$37.90
18707,10313830,1012432,73201504044,1,$18.95
18708,10313768,1012387,719638485153,2,$145.98
18709,10313653,1012302,344934101144,2,$49.90
18710,10313653,1012302,374613020864,1,$10.97
18711,10313853,1012449,100469015054,1,$18.95
18712,10313755,1012379,521244155990,1,$54.95
18713,10313646,1012295,374613020864,1,$10.97
18714,10313712,1012345,845773115334,1,$12.99
18715,10313682,1012323,287663658863,1,$9.95
18716,10313858,1001388,521244155990,1,$54.95
18717,10313672,1012317,344934101144,1,$24.95
18718,10313672,1012317,733426809698,3,$56.85
18719,10313672,1012317,100469015054,1,$18.95
18720,10313717,1011120,344538897332,2,$39.98
18721,10313717,1011120,73201504044,3,$56.85
18722,10313666,1012313,344538897332,1,$19.99
18723,10313736,1012364,575410882303,4,$87.80
18724,10313852,1012448,845773115334,3,$38.97
18725,10313751,1012376,344934101144,1,$24.95
18726,10313732,1005451,242313721729,1,$65.99
18727,10313761,1012382,374613020864,1,$10.97
18728,10313699,1012334,242313721729,2,$131.98
18729,10313663,1012310,521244155990,1,$54.95
18730,10313744,1012371,242313721729,1,$65.99
18731,10313632,1010428,469757173540,1,$35.99
18732,10313766,1012385,344538897332,1,$19.99
18733,10313696,1012331,374613020864,1,$10.97
18734,10313702,1012337,242313721729,1,$65.99
18735,10313702,1012337,425361189561,1,$15.99
18736,10313639,1012289,717036112695,2,$121.98
18737,10313777,1012395,344934101144,1,$24.95
18738,10313777,1012395,374613020864,1,$10.97
18739,10313777,1012395,100469015054,3,$56.85
18740,10313777,1012395,733426809698,1,$18.95
18741,10313697,1012332,904582148679,1,$12.97
18742,10313812,1011068,832878954342,1,$45.99
18743,10313692,1012328,717036112695,1,$60.99
18744,10313805,1012417,344538897332,2,$39.98
18745,10313700,1012335,441530839394,1,$28.45
18746,10313700,1012335,521244155990,1,$54.95
18747,10313683,1003371,242313721729,2,$131.98
18748,10313745,1009450,100469015054,4,$75.80
18749,10313745,1009450,100469015054,1,$18.95
18750,10313811,1004117,904582148679,2,$25.94
18751,10313733,1012361,704772572943,1,$35.98
18752,10313720,1004883,832878954342,1,$45.99
18753,10313803,1002434,832878954342,1,$45.99
18754,10313681,1004587,969568933713,1,$32.99
18755,10313814,1012421,621046126170,1,$22.99
18756,10313715,1012347,140160459467,1,$48.95
18757,10313671,1012316,374613020864,2,$21.94
18758,10313716,1012348,242313721729,1,$65.99
18759,10313727,1012356,242313721729,1,$65.99
18760,10313669,1012314,704772572943,1,$35.98
18761,10313661,1004357,719638485153,1,$72.99
18762,10313804,1012416,344538897332,2,$39.98
18763,10313787,1012403,845773115334,1,$12.99
18764,10313787,1012403,717036112695,1,$60.99
18765,10313787,1012403,100469015054,1,$18.95
18766,10313763,1002694,100469015054,1,$18.95
18767,10313763,1002694,969568933713,1,$32.99
18768,10313862,1012456,483326155497,1,$10.99
18769,10313764,1012383,374613020864,1,$10.97
18770,10313809,1012419,969568933713,3,$98.97
18771,10313788,1012404,469757173540,1,$35.99
18772,10313788,1012404,242313721729,1,$65.99
18773,10313788,1012404,100469015054,1,$18.95
18774,10313633,1010725,441530839394,2,$56.90
18775,10313863,1001213,575410882303,1,$21.95
18776,10313740,1012368,717036112695,1,$60.99
18777,10313674,1012319,441530839394,3,$85.35
18778,10313828,1012430,832878954342,3,$137.97
18779,10313688,1012327,733426809698,1,$18.95
18780,10313773,1012391,733426809698,1,$18.95
18781,10313650,1012299,140160459467,1,$48.95
18782,10313710,1001455,733426809698,1,$18.95
18783,10313710,1001455,469757173540,1,$35.99
18784,10313801,1012414,719638485153,1,$72.99
18785,10313801,1012414,483326155497,2,$21.98
18786,10313714,1010180,575410882303,2,$43.90
18787,10313723,1010160,100469015054,1,$18.95
18788,10313689,1004777,374613020864,1,$10.97
18789,10313851,1012447,100469015054,1,$18.95
18790,10313818,1012424,100469015054,1,$18.95
18791,10313818,1012424,242313721729,2,$131.98
18792,10313667,1009858,469757173540,1,$35.99
18793,10313854,1012450,100469015054,1,$18.95
18794,10313854,1012450,969568933713,1,$32.99
18795,10313854,1012450,621046126170,1,$22.99
18796,10313854,1012450,73201504044,1,$18.95
18797,10313753,1012377,733426809698,1,$18.95
18798,10313662,1012309,242313721729,2,$131.98
18799,10313662,1012309,483326155497,1,$10.99
18800,10313691,1009880,704772572943,1,$35.98
18801,10313838,1012438,845773115334,1,$12.99
18802,10313641,1012291,832878954342,3,$137.97
18803,10313833,1001823,832878954342,1,$45.99
18804,10313724,1012353,719638485153,1,$72.99
18805,10313665,1012312,242313721729,2,$131.98
18806,10313831,1004927,425361189561,1,$15.99
18807,10313831,1004927,344538897332,3,$59.97
18808,10313643,1012292,287663658863,1,$9.95
18809,10313643,1012292,969568933713,2,$65.98
18810,10313734,1012362,100469015054,1,$18.95
18811,10313695,1012330,287663658863,1,$9.95
18812,10313826,1012428,483326155497,2,$21.98
18813,10313762,1012316,73201504044,1,$18.95
18814,10313762,1012316,344934101144,1,$24.95
18815,10313799,1012412,344538897332,2,$39.98
18816,10313748,1012374,621046126170,1,$22.99
18817,10313769,1012388,575410882303,1,$21.95
18818,10313769,1012388,140160459467,1,$48.95
18819,10313686,1012325,374613020864,1,$10.97
18820,10313779,1011015,717036112695,1,$60.99
18821,10313819,1009728,733426809698,1,$18.95
18822,10313675,1012320,344538897332,1,$19.99
18823,10313820,1012425,242313721729,2,$131.98
18824,10313742,1010144,832878954342,1,$45.99
18825,10313634,1011009,140160459467,1,$48.95
18826,10313843,1005963,719638485153,1,$72.99
18827,10313845,1012444,287663658863,1,$9.95
18828,10313845,1012444,100469015054,1,$18.95
18829,10313845,1012444,575410882303,2,$43.90
18830,10313694,1010497,733426809698,2,$37.90
18831,10313679,1012321,425361189561,1,$15.99
18832,10313708,1012342,483326155497,4,$43.96
18833,10313701,1012336,483326155497,1,$10.99
18834,10313698,1012333,242313721729,1,$65.99
18835,10313676,1007595,704772572943,1,$35.98
18836,10313971,1012543,483326155497,1,$10.99
18837,10313901,1012486,717036112695,1,$60.99
18838,10313901,1012486,719638485153,1,$72.99
18839,10313901,1012486,100469015054,1,$18.95
18840,10313901,1012486,425361189561,3,$47.97
18841,10313901,1012486,100469015054,2,$37.90
18842,10313920,1012503,483326155497,1,$10.99
18843,10313959,1012532,425361189561,1,$15.99
18844,10313931,1012512,73201504044,2,$37.90
18845,10314079,1012624,733426809698,1,$18.95
18846,10313930,1012511,717036112695,1,$60.99
18847,10313930,1012511,242313721729,1,$65.99
18848,10314064,1012614,717036112695,2,$121.98
18849,10314094,1012636,704772572943,1,$35.98
18850,10314094,1012636,469757173540,1,$35.99
18851,10314005,1012569,287663658863,1,$9.95
18852,10313956,1003336,242313721729,1,$65.99
18853,10313966,1012539,521244155990,3,$164.85
18854,10314001,1007759,425361189561,1,$15.99
18855,10314050,1012604,344538897332,2,$39.98
18856,10314092,1012635,100469015054,1,$18.95
18857,10313997,1012564,904582148679,1,$12.97
18858,10314066,1008334,469757173540,1,$35.99
18859,10314066,1008334,969568933713,3,$98.97
18860,10314076,1005030,140160459467,1,$48.95
18861,10314039,1012595,425361189561,2,$31.98
18862,10313910,1012494,733426809698,2,$37.90
18863,10313899,1012485,140160459467,1,$48.95
18864,10314033,1004095,719638485153,1,$72.99
18865,10314080,1012625,845773115334,1,$12.99
18866,10313915,1012499,969568933713,2,$65.98
18867,10314008,1012572,521244155990,1,$54.95
18868,10313891,1012478,344538897332,1,$19.99
18869,10314023,1012584,344934101144,1,$24.95
18870,10314023,1012584,469757173540,1,$35.99
18871,10314054,1012607,733426809698,1,$18.95
18872,10314021,1012583,425361189561,1,$15.99
18873,10313918,1012501,242313721729,1,$65.99
18874,10313926,1012509,969568933713,3,$98.97
18875,10313987,1012556,733426809698,1,$18.95
18876,10313998,1012565,469757173540,3,$107.97
18877,10313946,1011831,287663658863,1,$9.95
18878,10314091,1012634,719638485153,1,$72.99
18879,10314036,1012592,719638485153,1,$72.99
18880,10313904,1010084,242313721729,1,$65.99
18881,10313904,1010084,73201504044,1,$18.95
18882,10314073,1002955,374613020864,2,$21.94
18883,10313957,1007345,242313721729,2,$131.98
18884,10313874,1012465,140160459467,1,$48.95
18885,10313965,1012538,719638485153,1,$72.99
18886,10313941,1012521,717036112695,1,$60.99
18887,10313902,1012487,100469015054,1,$18.95
18888,10314024,1003658,717036112695,1,$60.99
18889,10314081,1012626,344538897332,4,$79.96
18890,10313928,1003629,832878954342,1,$45.99
18891,10313928,1003629,441530839394,1,$28.45
18892,10313894,1012480,904582148679,1,$12.97
18893,10314078,1012623,73201504044,2,$37.90
18894,10313943,1012523,344538897332,1,$19.99
18895,10313927,1003511,575410882303,1,$21.95
18896,10313900,1003723,621046126170,2,$45.98
18897,10313900,1003723,441530839394,1,$28.45
18898,10313900,1003723,469757173540,1,$35.99
18899,10314006,1012570,717036112695,1,$60.99
18900,10314059,1012610,73201504044,2,$37.90
18901,10314059,1012610,832878954342,1,$45.99
18902,10314059,1012610,344934101144,2,$49.90
18903,10314059,1012610,287663658863,1,$9.95
18904,10314020,1012582,969568933713,3,$98.97
18905,10313916,1012500,717036112695,1,$60.99
18906,10313922,1012505,832878954342,1,$45.99
18907,10314044,1012599,719638485153,1,$72.99
18908,10314044,1012599,441530839394,1,$28.45
18909,10314000,1012567,575410882303,1,$21.95
18910,10313981,1012551,719638485153,1,$72.99
18911,10314013,1012577,717036112695,1,$60.99
18912,10314010,1012574,969568933713,1,$32.99
18913,10314010,1012574,832878954342,1,$45.99
18914,10314030,1012588,719638485153,1,$72.99
18915,10313958,1012531,469757173540,1,$35.99
18916,10313905,1012489,733426809698,1,$18.95
18917,10313905,1012489,704772572943,2,$71.96
18918,10314002,1003135,140160459467,1,$48.95
18919,10313961,1012534,242313721729,1,$65.99
18920,10313991,1012559,140160459467,4,$195.80
18921,10314077,1012622,704772572943,1,$35.98
18922,10314060,1012611,733426809698,1,$18.95
18923,10313923,1012506,140160459467,1,$48.95
18924,10314040,1012596,73201504044,1,$18.95
18925,10314040,1012596,242313721729,1,$65.99
18926,10313873,1012464,344934101144,1,$24.95
18927,10313897,1012483,904582148679,1,$12.97
18928,10313864,1007519,425361189561,2,$31.98
18929,10313979,1012550,100469015054,1,$18.95
18930,10313973,1012187,469757173540,2,$71.98
18931,10313921,1012504,73201504044,2,$37.90
18932,10313921,1012504,469757173540,1,$35.99
18933,10314093,1009340,73201504044,1,$18.95
18934,10313968,1012541,845773115334,1,$12.99
18935,10313968,1012541,100469015054,1,$18.95
18936,10313969,1012542,832878954342,1,$45.99
18937,10313969,1012542,100469015054,2,$37.90
18938,10313907,1012491,242313721729,3,$197.97
18939,10314003,1006765,469757173540,2,$71.98
18940,10314041,1012487,344538897332,1,$19.99
18941,10313908,1012492,469757173540,1,$35.99
18942,10313967,1012540,344538897332,1,$19.99
18943,10313989,1012557,242313721729,1,$65.99
18944,10313989,1012557,344538897332,1,$19.99
18945,10314048,1012603,521244155990,1,$54.95
18946,10313999,1012566,832878954342,1,$45.99
18947,10313914,1012498,374613020864,1,$10.97
18948,10314055,1007426,287663658863,2,$19.90
18949,10313983,1012553,733426809698,1,$18.95
18950,10313983,1012553,969568933713,2,$65.98
18951,10313912,1012496,832878954342,2,$91.98
18952,10314017,1012556,969568933713,1,$32.99
18953,10313962,1012535,140160459467,1,$48.95
18954,10313952,1012528,73201504044,1,$18.95
18955,10313952,1012528,140160459467,1,$48.95
18956,10313887,1012474,441530839394,1,$28.45
18957,10313887,1012474,100469015054,1,$18.95
18958,10313887,1012474,904582148679,1,$12.97
18959,10313898,1012484,344538897332,1,$19.99
18960,10314026,1012585,904582148679,3,$38.91
18961,10314026,1012585,100469015054,1,$18.95
18962,10314053,1012606,73201504044,1,$18.95
18963,10314086,1012630,287663658863,1,$9.95
18964,10314086,1012630,469757173540,1,$35.99
18965,10313885,1012473,344538897332,1,$19.99
18966,10313885,1012473,374613020864,1,$10.97
18967,10313950,1012526,374613020864,1,$10.97
18968,10313953,1012529,469757173540,1,$35.99
18969,10313881,1012470,733426809698,1,$18.95
18970,10314004,1012568,100469015054,1,$18.95
18971,10314004,1012568,719638485153,1,$72.99
18972,10314046,1012601,733426809698,1,$18.95
18973,10313884,1012472,733426809698,1,$18.95
18974,10313884,1012472,733426809698,2,$37.90
18975,10313884,1012472,621046126170,2,$45.98
18976,10313895,1012481,717036112695,2,$121.98
18977,10313895,1012481,575410882303,1,$21.95
18978,10313919,1012502,425361189561,2,$31.98
18979,10313976,1012547,904582148679,1,$12.97
18980,10313976,1012547,845773115334,1,$12.99
18981,10313877,1012468,969568933713,1,$32.99
18982,10314052,1006413,621046126170,1,$22.99
18983,10314052,1006413,441530839394,2,$56.90
18984,10313870,1012461,73201504044,1,$18.95
18985,10314072,1003617,575410882303,1,$21.95
18986,10313875,1012466,374613020864,1,$10.97
18987,10313875,1012466,719638485153,2,$145.98
18988,10313990,1012558,733426809698,2,$37.90
18989,10313990,1012558,733426809698,1,$18.95
18990,10313990,1012558,73201504044,1,$18.95
18991,10313924,1012507,140160459467,1,$48.95
18992,10313924,1012507,344538897332,1,$19.99
18993,10314049,1006760,242313721729,1,$65.99
18994,10314029,1012587,344538897332,1,$19.99
18995,10313985,1008325,374613020864,1,$10.97
18996,10314045,1012600,469757173540,1,$35.99
18997,10314045,1012600,242313721729,1,$65.99
18998,10313939,1002750,344934101144,1,$24.95
18999,10313960,1012533,575410882303,1,$21.95
19000,10313871,1012462,733426809698,1,$18.95
19001,10313868,1012459,733426809698,4,$75.80
19002,10314063,1012613,344538897332,1,$19.99
19003,10313992,1005745,904582148679,1,$12.97
19004,10314014,1012578,344538897332,1,$19.99
19005,10314090,1012633,100469015054,2,$37.90
19006,10314056,1012608,733426809698,1,$18.95
19007,10314056,1012608,344538897332,1,$19.99
19008,10313949,1007691,521244155990,1,$54.95
19009,10313949,1007691,100469015054,1,$18.95
19010,10313886,1005903,374613020864,1,$10.97
19011,10314037,1012593,832878954342,1,$45.99
19012,10314027,1012586,287663658863,1,$9.95
19013,10314082,1012627,425361189561,1,$15.99
19014,10314070,1012618,904582148679,1,$12.97
19015,10313865,1012457,904582148679,1,$12.97
19016,10313865,1012457,832878954342,1,$45.99
19017,10313944,1012524,287663658863,3,$29.85
19018,10314043,1012598,521244155990,1,$54.95
19019,10313933,1012514,719638485153,1,$72.99
19020,10314057,1006874,717036112695,1,$60.99
19021,10314074,1012620,719638485153,1,$72.99
19022,10314074,1012620,140160459467,1,$48.95
19023,10313947,1005713,832878954342,1,$45.99
19024,10313906,1012490,832878954342,2,$91.98
19025,10313986,1012555,621046126170,1,$22.99
19026,10313986,1012555,242313721729,3,$197.97
19027,10314012,1012576,140160459467,1,$48.95
19028,10314016,1012580,73201504044,1,$18.95
19029,10313937,1012518,73201504044,2,$37.90
19030,10313940,1012520,344538897332,3,$59.97
19031,10313940,1012520,425361189561,2,$31.98
19032,10313940,1012520,733426809698,3,$56.85
19033,10313935,1012516,719638485153,1,$72.99
19034,10313869,1012460,344538897332,1,$19.99
19035,10313951,1012527,719638485153,1,$72.99
19036,10313951,1012527,100469015054,1,$18.95
19037,10313951,1012527,832878954342,1,$45.99
19038,10314032,1012589,575410882303,1,$21.95
19039,10313911,1012495,287663658863,1,$9.95
19040,10314089,1012632,733426809698,1,$18.95
19041,10314009,1012573,100469015054,2,$37.90
19042,10314009,1012573,73201504044,1,$18.95
19043,10313948,1004907,733426809698,1,$18.95
19044,10313917,1007796,374613020864,1,$10.97
19045,10314034,1012590,242313721729,1,$65.99
19046,10313984,1012554,719638485153,1,$72.99
19047,10313984,1012554,845773115334,1,$12.99
19048,10313984,1012554,469757173540,2,$71.98
19049,10314067,1012615,287663658863,1,$9.95
19050,10313913,1012497,621046126170,1,$22.99
19051,10314084,1012629,374613020864,1,$10.97
19052,10313945,1012525,704772572943,2,$71.96
19053,10314025,1006745,719638485153,2,$145.98
19054,10313938,1012519,904582148679,1,$12.97
19055,10314069,1012617,832878954342,3,$137.97
19056,10314069,1012617,832878954342,1,$45.99
19057,10313889,1012476,832878954342,1,$45.99
19058,10313889,1012476,719638485153,1,$72.99
19059,10313954,1010274,575410882303,1,$21.95
19060,10313867,1012458,733426809698,1,$18.95
19061,10313978,1012549,717036112695,1,$60.99
19062,10313995,1012562,832878954342,3,$137.97
19063,10314065,1007408,374613020864,1,$10.97
19064,10313876,1012467,719638485153,1,$72.99
19065,10313876,1012467,344538897332,1,$19.99
19066,10314071,1012619,845773115334,1,$12.99
19067,10313890,1012477,100469015054,1,$18.95
19068,10313890,1012477,73201504044,1,$18.95
19069,10313890,1012477,425361189561,1,$15.99
19070,10314007,1012571,242313721729,1,$65.99
19071,10314083,1012628,441530839394,1,$28.45
19072,10314011,1012575,287663658863,1,$9.95
19073,10314038,1012594,287663658863,1,$9.95
19074,10313955,1012530,374613020864,1,$10.97
19075,10313883,1003950,845773115334,3,$38.97
19076,10313994,1012561,73201504044,1,$18.95
19077,10314015,1012579,621046126170,1,$22.99
19078,10313970,1012205,374613020864,2,$21.94
19079,10313896,1012482,469757173540,1,$35.99
19080,10313975,1012546,719638485153,2,$145.98
19081,10314088,1012631,733426809698,1,$18.95
19082,10314088,1012631,73201504044,1,$18.95
19083,10314075,1012621,469757173540,3,$107.97
19084,10314068,1012616,242313721729,1,$65.99
19085,10313988,1003431,469757173540,1,$35.99
19086,10314031,1007270,521244155990,4,$219.80
19087,10313996,1012563,287663658863,3,$29.85
19088,10313963,1012536,469757173540,2,$71.98
19089,10314058,1012609,374613020864,2,$21.94
19090,10314018,1011300,845773115334,1,$12.99
19091,10314018,1011300,704772572943,1,$35.98
19092,10313936,1012517,287663658863,1,$9.95
19093,10313903,1012488,100469015054,2,$37.90
19094,10313972,1012544,242313721729,1,$65.99
19095,10313932,1012513,845773115334,2,$25.98
19096,10313934,1012515,425361189561,1,$15.99
19097,10313879,1012469,832878954342,1,$45.99
19098,10313929,1012510,704772572943,1,$35.98
19099,10313929,1012510,73201504044,1,$18.95
19100,10313993,1012560,483326155497,4,$43.96
19101,10313872,1012463,733426809698,1,$18.95
19102,10313964,1012537,374613020864,1,$10.97
19103,10313964,1012537,242313721729,1,$65.99
19104,10313964,1012537,100469015054,1,$18.95
19105,10314019,1012581,242313721729,1,$65.99
19106,10313974,1012545,425361189561,1,$15.99
19107,10313974,1012545,73201504044,2,$37.90
19108,10313974,1012545,575410882303,1,$21.95
19109,10314061,1003593,469757173540,1,$35.99
19110,10314022,1008673,100469015054,1,$18.95
19111,10314022,1008673,100469015054,2,$37.90
19112,10313942,1012522,140160459467,1,$48.95
19113,10313942,1012522,100469015054,1,$18.95
19114,10314047,1012602,344538897332,6,$119.94
19115,10313925,1012508,344934101144,1,$24.95
19116,10314062,1012612,469757173540,2,$71.98
19117,10313882,1012471,374613020864,2,$21.94
19118,10313882,1012471,575410882303,2,$43.90
19119,10313977,1012548,483326155497,1,$10.99
19120,10313878,1002292,100469015054,1,$18.95
19121,10313982,1012552,287663658863,1,$9.95
19122,10314085,1011955,733426809698,1,$18.95
19123,10314085,1011955,521244155990,1,$54.95
19124,10313893,1011906,483326155497,1,$10.99
19125,10313893,1011906,575410882303,2,$43.90
19126,10313866,1009058,242313721729,2,$131.98
19127,10313980,1003217,733426809698,1,$18.95
19128,10313980,1003217,575410882303,2,$43.90
19129,10313880,1003862,719638485153,1,$72.99
19130,10313892,1012479,969568933713,2,$65.98
19131,10313888,1012475,704772572943,2,$71.96
19132,10314087,1002423,969568933713,1,$32.99
19133,10314028,1009046,374613020864,1,$10.97
19134,10313909,1012493,969568933713,2,$65.98
19135,10314042,1012597,904582148679,1,$12.97
19136,10314035,1012591,969568933713,1,$32.99
19137,10314051,1012605,904582148679,2,$25.94
19138,10314196,1004958,832878954342,1,$45.99
19139,10314196,1004958,719638485153,1,$72.99
19140,10314174,1012696,100469015054,1,$18.95
19141,10314186,1012706,140160459467,1,$48.95
19142,10314213,1012725,469757173540,1,$35.99
19143,10314259,1012758,469757173540,1,$35.99
19144,10314279,1012774,287663658863,1,$9.95
19145,10314237,1012744,287663658863,1,$9.95
19146,10314272,1012769,719638485153,1,$72.99
19147,10314272,1012769,242313721729,1,$65.99
19148,10314264,1012762,704772572943,3,$107.94
19149,10314198,1012713,832878954342,1,$45.99
19150,10314175,1012697,374613020864,1,$10.97
19151,10314253,1012754,469757173540,4,$143.96
19152,10314138,1012667,344538897332,1,$19.99
19153,10314270,1012768,469757173540,2,$71.98
19154,10314245,1012749,575410882303,1,$21.95
19155,10314168,1009056,845773115334,1,$12.99
19156,10314238,1006701,344538897332,2,$39.98
19157,10314238,1006701,100469015054,4,$75.80
19158,10314226,1012733,904582148679,1,$12.97
19159,10314231,1012738,242313721729,1,$65.99
19160,10314312,1002800,140160459467,1,$48.95
19161,10314100,1012641,374613020864,1,$10.97
19162,10314170,1005044,242313721729,1,$65.99
19163,10314104,1012644,287663658863,1,$9.95
19164,10314283,1012777,344538897332,1,$19.99
19165,10314310,1012797,344538897332,3,$59.97
19166,10314328,1012810,719638485153,1,$72.99
19167,10314158,1012685,425361189561,1,$15.99
19168,10314190,1008345,717036112695,1,$60.99
19169,10314217,1012727,425361189561,1,$15.99
19170,10314220,1012729,73201504044,1,$18.95
19171,10314299,1012789,344538897332,1,$19.99
19172,10314299,1012789,717036112695,2,$121.98
19173,10314187,1010868,904582148679,1,$12.97
19174,10314187,1010868,832878954342,1,$45.99
19175,10314187,1010868,733426809698,1,$18.95
19176,10314271,1007442,441530839394,1,$28.45
19177,10314266,1012764,719638485153,1,$72.99
19178,10314191,1012709,483326155497,2,$21.98
19179,10314292,1012785,575410882303,1,$21.95
19180,10314282,1012038,344538897332,1,$19.99
19181,10314251,1011247,575410882303,1,$21.95
19182,10314204,1012718,719638485153,2,$145.98
19183,10314108,1003185,733426809698,1,$18.95
19184,10314108,1003185,621046126170,1,$22.99
19185,10314164,1012690,374613020864,2,$21.94
19186,10314258,1012757,904582148679,1,$12.97
19187,10314243,1012747,717036112695,3,$182.97
19188,10314205,1012719,575410882303,1,$21.95
19189,10314135,1012666,733426809698,2,$37.90
19190,10314140,1012669,717036112695,3,$182.97
19191,10314140,1012669,469757173540,1,$35.99
19192,10314260,1012759,621046126170,1,$22.99
19193,10314260,1012759,733426809698,1,$18.95
19194,10314139,1012668,832878954342,1,$45.99
19195,10314139,1012668,904582148679,1,$12.97
19196,10314327,1012809,733426809698,1,$18.95
19197,10314333,1012814,73201504044,3,$56.85
19198,10314244,1012748,344538897332,1,$19.99
19199,10314244,1012748,374613020864,3,$32.91
19200,10314244,1012748,621046126170,1,$22.99
19201,10314182,1012703,140160459467,1,$48.95
19202,10314182,1012703,845773115334,1,$12.99
19203,10314114,1012651,469757173540,1,$35.99
19204,10314229,1012736,287663658863,2,$19.90
19205,10314184,1012705,717036112695,1,$60.99
19206,10314184,1012705,100469015054,1,$18.95
19207,10314095,1012637,287663658863,1,$9.95
19208,10314246,1012750,483326155497,3,$32.97
19209,10314246,1012750,717036112695,1,$60.99
19210,10314228,1012735,719638485153,3,$218.97
19211,10314228,1012735,469757173540,1,$35.99
19212,10314228,1012735,717036112695,1,$60.99
19213,10314228,1012735,73201504044,2,$37.90
19214,10314254,1012755,140160459467,1,$48.95
19215,10314212,1004838,374613020864,1,$10.97
19216,10314212,1004838,287663658863,1,$9.95
19217,10314181,1012702,100469015054,1,$18.95
19218,10314181,1012702,441530839394,1,$28.45
19219,10314294,1012786,575410882303,1,$21.95
19220,10314122,1012657,733426809698,1,$18.95
19221,10314121,1012656,832878954342,1,$45.99
19222,10314325,1012807,344538897332,1,$19.99
19223,10314290,1012783,733426809698,1,$18.95
19224,10314290,1012783,719638485153,1,$72.99
19225,10314290,1012783,242313721729,1,$65.99
19226,10314273,1012770,719638485153,1,$72.99
19227,10314162,1012688,242313721729,1,$65.99
19228,10314277,1005466,242313721729,1,$65.99
19229,10314322,1012804,100469015054,1,$18.95
19230,10314303,1009568,969568933713,1,$32.99
19231,10314136,1010263,733426809698,1,$18.95
19232,10314314,1012799,733426809698,1,$18.95
19233,10314314,1012799,717036112695,1,$60.99
19234,10314314,1012799,140160459467,1,$48.95
19235,10314167,1009319,845773115334,1,$12.99
19236,10314133,1012664,374613020864,1,$10.97
19237,10314288,1012781,469757173540,1,$35.99
19238,10314127,1011369,904582148679,1,$12.97
19239,10314145,1012673,717036112695,1,$60.99
19240,10314145,1012673,969568933713,1,$32.99
19241,10314262,1012760,704772572943,1,$35.98
19242,10314113,1012650,969568933713,1,$32.99
19243,10314113,1012650,483326155497,1,$10.99
19244,10314179,1012700,374613020864,2,$21.94
19245,10314125,1012659,374613020864,1,$10.97
19246,10314192,1012710,287663658863,1,$9.95
19247,10314320,1012802,621046126170,2,$45.98
19248,10314105,1012645,441530839394,1,$28.45
19249,10314280,1012775,621046126170,1,$22.99
19250,10314280,1012775,832878954342,1,$45.99
19251,10314131,1008852,832878954342,1,$45.99
19252,10314172,1012694,73201504044,3,$56.85
19253,10314153,1012680,469757173540,1,$35.99
19254,10314193,1012711,904582148679,1,$12.97
19255,10314120,1009215,717036112695,1,$60.99
19256,10314211,1006418,621046126170,1,$22.99
19257,10314097,1012639,832878954342,1,$45.99
19258,10314331,1012812,733426809698,1,$18.95
19259,10314203,1012717,733426809698,1,$18.95
19260,10314316,1001713,469757173540,1,$35.99
19261,10314316,1001713,242313721729,1,$65.99
19262,10314284,1012778,733426809698,1,$18.95
19263,10314284,1012778,521244155990,5,$274.75
19264,10314318,1012801,469757173540,1,$35.99
19265,10314177,1012699,575410882303,1,$21.95
19266,10314159,1011121,374613020864,1,$10.97
19267,10314315,1012800,374613020864,2,$21.94
19268,10314176,1012698,344934101144,2,$49.90
19269,10314201,1012716,832878954342,1,$45.99
19270,10314129,1002903,969568933713,3,$98.97
19271,10314118,1012654,469757173540,1,$35.99
19272,10314326,1012808,425361189561,1,$15.99
19273,10314326,1012808,733426809698,1,$18.95
19274,10314137,1007031,832878954342,1,$45.99
19275,10314267,1012765,441530839394,1,$28.45
19276,10314255,1004032,719638485153,1,$72.99
19277,10314148,1012676,242313721729,1,$65.99
19278,10314148,1012676,717036112695,4,$243.96
19279,10314102,1012643,733426809698,2,$37.90
19280,10314242,1010680,242313721729,1,$65.99
19281,10314124,1003682,621046126170,1,$22.99
19282,10314124,1003682,73201504044,1,$18.95
19283,10314134,1012665,719638485153,1,$72.99
19284,10314285,1012779,100469015054,1,$18.95
19285,10314285,1012779,425361189561,1,$15.99
19286,10314285,1012779,73201504044,2,$37.90
19287,10314224,1009971,140160459467,2,$97.90
19288,10314224,1009971,621046126170,1,$22.99
19289,10314224,1009971,100469015054,1,$18.95
19290,10314233,1012740,287663658863,1,$9.95
19291,10314152,1010003,425361189561,1,$15.99
